Timestamp,Value,Status,Notes
2020-07-03 02:45:00,2823616,2,
2020-07-03 03:00:00,2823643.5,2,
2020-07-03 03:15:00,2823666.5,2,
2020-07-03 03:30:00,2823693.25,2,
2020-07-03 03:45:00,2823717,2,
2020-07-03 04:00:00,2823744,2,
2020-07-03 04:15:00,2823767.25,2,
2020-07-03 04:30:00,2823793.75,2,
2020-07-03 04:45:00,2823816.75,2,
2020-07-03 05:00:00,2823842.5,2,
2020-07-03 05:15:00,2823865,2,
2020-07-03 05:30:00,2823890.75,2,
2020-07-03 05:45:00,2823913.25,2,
2020-07-03 06:00:00,2823938.75,2,
2020-07-03 06:15:00,2823961.25,2,
2020-07-03 06:30:00,2823986,2,
2020-07-03 06:45:00,2824007.25,2,
2020-07-03 07:00:00,2824028.75,2,
2020-07-03 07:15:00,2824053.75,2,
2020-07-03 07:30:00,2824075.5,2,
2020-07-03 07:45:00,2824101.25,2,
2020-07-03 08:00:00,2824124.25,2,
2020-07-03 08:15:00,2824154.75,2,
2020-07-03 08:30:00,2824182.75,2,
2020-07-03 08:45:00,2824215.25,2,
2020-07-03 09:00:00,2824245,2,
2020-07-03 09:15:00,2824281.75,2,
2020-07-03 09:30:00,2824314.5,2,
2020-07-03 09:45:00,2824353.25,2,
2020-07-03 10:00:00,2824387,2,
2020-07-03 10:15:00,2824426.5,2,
2020-07-03 10:30:00,2824461.25,2,
2020-07-03 10:45:00,2824502,2,
2020-07-03 11:00:00,2824537.75,2,
2020-07-03 11:15:00,2824579,2,
2020-07-03 11:30:00,2824615,2,
2020-07-03 11:45:00,2824656.75,2,
2020-07-03 12:00:00,2824693.5,2,
2020-07-03 12:15:00,2824735.5,2,
2020-07-03 12:30:00,2824772.5,2,
2020-07-03 12:45:00,2824810,2,
2020-07-03 13:00:00,2824852.75,2,
2020-07-03 13:15:00,2824890.5,2,
2020-07-03 13:30:00,2824934.75,2,
2020-07-03 13:45:00,2824973.25,2,
2020-07-03 14:00:00,2825017,2,
2020-07-03 14:15:00,2825058.25,2,
2020-07-03 14:30:00,2825102.5,2,
2020-07-03 14:45:00,2825141.25,2,
2020-07-03 15:00:00,2825183.25,2,
2020-07-03 15:15:00,2825219.25,2,
2020-07-03 15:30:00,2825262,2,
2020-07-03 15:45:00,2825300,2,
2020-07-03 16:00:00,2825343.25,2,
2020-07-03 16:15:00,2825381.25,2,
2020-07-03 16:30:00,2825424.5,2,
2020-07-03 16:45:00,2825462.5,2,
2020-07-03 17:00:00,2825505.5,2,
2020-07-03 17:15:00,2825543.75,2,
2020-07-03 17:30:00,2825587,2,
2020-07-03 17:45:00,2825625.25,2,
2020-07-03 18:00:00,2825663,2,
2020-07-03 18:15:00,2825705.25,2,
2020-07-03 18:30:00,2825742.25,2,
2020-07-03 18:45:00,2825785.25,2,
2020-07-03 19:00:00,2825823,2,
2020-07-03 19:15:00,2825866.25,2,
2020-07-03 19:30:00,2825903.25,2,
2020-07-03 19:45:00,2825945.25,2,
2020-07-03 20:00:00,2825981.5,2,
2020-07-03 20:15:00,2826021.25,2,
2020-07-03 20:30:00,2826055.25,2,
2020-07-03 20:45:00,2826093.25,2,
2020-07-03 21:00:00,2826123.75,2,
2020-07-03 21:15:00,2826158.5,2,
2020-07-03 21:30:00,2826187,2,
2020-07-03 21:45:00,2826219.5,2,
2020-07-03 22:00:00,2826247.75,2,
2020-07-03 22:15:00,2826279.75,2,
2020-07-03 22:30:00,2826307.75,2,
2020-07-03 22:45:00,2826339.75,2,
2020-07-03 23:00:00,2826367.5,2,
2020-07-03 23:15:00,2826395.25,2,
2020-07-03 23:30:00,2826427,2,
2020-07-03 23:45:00,2826454.75,2,
2020-07-04 00:00:00,2826487.25,2,
2020-07-04 00:15:00,2826515.75,2,
2020-07-04 00:30:00,2826548,2,
2020-07-04 00:45:00,2826576.25,2,
2020-07-04 01:00:00,2826608.25,2,
2020-07-04 01:15:00,2826635.75,2,
2020-07-04 01:30:00,2826667,2,
2020-07-04 01:45:00,2826694.25,2,
2020-07-04 02:00:00,2826723.25,2,
2020-07-04 02:15:00,2826748.25,2,
2020-07-04 02:30:00,2826777,2,
2020-07-04 02:45:00,2826802.25,2,
2020-07-04 03:00:00,2826830.5,2,
2020-07-04 03:15:00,2826857,2,
2020-07-04 03:30:00,2826882.25,2,
2020-07-04 03:45:00,2826905.75,2,
2020-07-04 04:00:00,2826933.5,2,
2020-07-04 04:15:00,2826956.25,2,
2020-07-04 04:30:00,2826984,2,
2020-07-04 04:45:00,2827007,2,
2020-07-04 05:00:00,2827034,2,
2020-07-04 05:15:00,2827057.5,2,
2020-07-04 05:30:00,2827084.25,2,
2020-07-04 05:45:00,2827107.75,2,
2020-07-04 06:00:00,2827134.75,2,
2020-07-04 06:15:00,2827157.75,2,
2020-07-04 06:30:00,2827183.75,2,
2020-07-04 06:45:00,2827206.25,2,
2020-07-04 07:00:00,2827232,2,
2020-07-04 07:15:00,2827254.75,2,
2020-07-04 07:30:00,2827282.25,2,
2020-07-04 07:45:00,2827307,2,
2020-07-04 08:00:00,2827338.5,2,
2020-07-04 08:15:00,2827366.25,2,
2020-07-04 08:30:00,2827398.5,2,
2020-07-04 08:45:00,2827428.5,2,
2020-07-04 09:00:00,2827459.75,2,
2020-07-04 09:15:00,2827496.75,2,
2020-07-04 09:30:00,2827530.5,2,
2020-07-04 09:45:00,2827570.75,2,
2020-07-04 10:00:00,2827606.75,2,
2020-07-04 10:15:00,2827648.25,2,
2020-07-04 10:30:00,2827685,2,
2020-07-04 10:45:00,2827727,2,
2020-07-04 11:00:00,2827763.5,2,
2020-07-04 11:15:00,2827805.5,2,
2020-07-04 11:30:00,2827842.25,2,
2020-07-04 11:45:00,2827884.25,2,
2020-07-04 12:00:00,2827921,2,
2020-07-04 12:15:00,2827963.5,2,
2020-07-04 12:30:00,2828001.25,2,
2020-07-04 12:45:00,2828044.5,2,
2020-07-04 13:00:00,2828082.5,2,
2020-07-04 13:15:00,2828126.5,2,
2020-07-04 13:30:00,2828164.75,2,
2020-07-04 13:45:00,2828200.25,2,
2020-07-04 14:00:00,2828246.75,2,
2020-07-04 14:15:00,2828285.25,2,
2020-07-04 14:30:00,2828331.5,2,
2020-07-04 14:45:00,2828370.75,2,
2020-07-04 15:00:00,2828415.5,2,
2020-07-04 15:15:00,2828454,2,
2020-07-04 15:30:00,2828498.5,2,
2020-07-04 15:45:00,2828538.5,2,
2020-07-04 16:00:00,2828584.25,2,
2020-07-04 16:15:00,2828622.75,2,
2020-07-04 16:30:00,2828667.25,2,
2020-07-04 16:45:00,2828706.25,2,
2020-07-04 17:00:00,2828750.5,2,
2020-07-04 17:15:00,2828789.25,2,
2020-07-04 17:30:00,2828833.25,2,
2020-07-04 17:45:00,2828872,2,
2020-07-04 18:00:00,2828917,2,
2020-07-04 18:15:00,2828955.75,2,
2020-07-04 18:30:00,2828999,2,
2020-07-04 18:45:00,2829037.25,2,
2020-07-04 19:00:00,2829075,2,
2020-07-04 19:15:00,2829118,2,
2020-07-04 19:30:00,2829155,2,
2020-07-04 19:45:00,2829196.75,2,
2020-07-04 20:00:00,2829233.75,2,
2020-07-04 20:15:00,2829275.75,2,
2020-07-04 20:30:00,2829312,2,
2020-07-04 20:45:00,2829353.5,2,
2020-07-04 21:00:00,2829389.25,2,
2020-07-04 21:15:00,2829429.5,2,
2020-07-04 21:30:00,2829464,2,
2020-07-04 21:45:00,2829502.75,2,
2020-07-04 22:00:00,2829536,2,
2020-07-04 22:15:00,2829574.25,2,
2020-07-04 22:30:00,2829607.5,2,
2020-07-04 22:45:00,2829645.25,2,
2020-07-04 23:00:00,2829678.5,2,
2020-07-04 23:15:00,2829716.25,2,
2020-07-04 23:30:00,2829749.25,2,
2020-07-04 23:45:00,2829787,2,
2020-07-05 00:00:00,2829819.75,2,
2020-07-05 00:15:00,2829852.75,2,
2020-07-05 00:30:00,2829890.75,2,
2020-07-05 00:45:00,2829923.5,2,
2020-07-05 01:00:00,2829961.5,2,
2020-07-05 01:15:00,2829995.25,2,
2020-07-05 01:30:00,2830033.75,2,
2020-07-05 01:45:00,2830067.75,2,
2020-07-05 02:00:00,2830106.25,2,
2020-07-05 02:15:00,2830140,2,
2020-07-05 02:30:00,2830178.25,2,
2020-07-05 02:45:00,2830211,2,
2020-07-05 03:00:00,2830246.25,2,
2020-07-05 03:15:00,2830283.75,2,
2020-07-05 03:30:00,2830316.25,2,
2020-07-05 03:45:00,2830354,2,
2020-07-05 04:00:00,2830386.25,2,
2020-07-05 04:15:00,2830423,2,
2020-07-05 04:30:00,2830455.25,2,
2020-07-05 04:45:00,2830489.75,2,
2020-07-05 05:00:00,2830522.5,2,
2020-07-05 05:15:00,2830553.25,2,
2020-07-05 05:30:00,2830588.5,2,
2020-07-05 05:45:00,2830619.25,2,
2020-07-05 06:00:00,2830653.25,2,
2020-07-05 06:15:00,2830684.75,2,
2020-07-05 06:30:00,2830720.75,2,
2020-07-05 06:45:00,2830750.75,2,
2020-07-05 07:00:00,2830786,2,
2020-07-05 07:15:00,2830817,2,
2020-07-05 07:30:00,2830851.75,2,
2020-07-05 07:45:00,2830882.75,2,
2020-07-05 08:00:00,2830919,2,
2020-07-05 08:15:00,2830951.5,2,
2020-07-05 08:30:00,2830990.5,2,
2020-07-05 08:45:00,2831025.25,2,
2020-07-05 09:00:00,2831065,2,
2020-07-05 09:15:00,2831100,2,
2020-07-05 09:30:00,2831140.25,2,
2020-07-05 09:45:00,2831175.5,2,
2020-07-05 10:00:00,2831216.5,2,
2020-07-05 10:15:00,2831252.5,2,
2020-07-05 10:30:00,2831294,2,
2020-07-05 10:45:00,2831330.75,2,
2020-07-05 11:00:00,2831368,2,
2020-07-05 11:15:00,2831411,2,
2020-07-05 11:30:00,2831448.75,2,
2020-07-05 11:45:00,2831492.75,2,
2020-07-05 12:00:00,2831531.25,2,
2020-07-05 12:15:00,2831575,2,
2020-07-05 12:30:00,2831613.25,2,
2020-07-05 12:45:00,2831657.25,2,
2020-07-05 13:00:00,2831695.75,2,
2020-07-05 13:15:00,2831740,2,
2020-07-05 13:30:00,2831778.75,2,
2020-07-05 13:45:00,2831823.25,2,
2020-07-05 14:00:00,2831862.25,2,
2020-07-05 14:15:00,2831906.75,2,
2020-07-05 14:30:00,2831946,2,
2020-07-05 14:45:00,2831990.5,2,
2020-07-05 15:00:00,2832029.75,2,
2020-07-05 15:15:00,2832074.25,2,
2020-07-05 15:30:00,2832113.5,2,
2020-07-05 15:45:00,2832158.25,2,
2020-07-05 16:00:00,2832197.25,2,
2020-07-05 16:15:00,2832242,2,
2020-07-05 16:30:00,2832279.5,2,
2020-07-05 16:45:00,2832316,2,
2020-07-05 17:00:00,2832357,2,
2020-07-05 17:15:00,2832391.25,2,
2020-07-05 17:30:00,2832429.25,2,
2020-07-05 17:45:00,2832463,2,
2020-07-05 18:00:00,2832502.5,2,
2020-07-05 18:15:00,2832537.25,2,
2020-07-05 18:30:00,2832577.5,2,
2020-07-05 18:45:00,2832613,2,
2020-07-05 19:00:00,2832653,2,
2020-07-05 19:15:00,2832688,2,
2020-07-05 19:30:00,2832728.25,2,
2020-07-05 19:45:00,2832763.5,2,
2020-07-05 20:00:00,2832803.75,2,
2020-07-05 20:15:00,2832838.75,2,
2020-07-05 20:30:00,2832878.75,2,
2020-07-05 20:45:00,2832913.5,2,
2020-07-05 21:00:00,2832953.25,2,
2020-07-05 21:15:00,2832987.75,2,
2020-07-05 21:30:00,2833028,2,
2020-07-05 21:45:00,2833065.5,2,
2020-07-05 22:00:00,2833105,2,
2020-07-05 22:15:00,2833140,2,
2020-07-05 22:30:00,2833174.5,2,
2020-07-05 22:45:00,2833213.25,2,
2020-07-05 23:00:00,2833246.25,2,
2020-07-05 23:15:00,2833284,2,
2020-07-05 23:30:00,2833317,2,
2020-07-05 23:45:00,2833354.75,2,
2020-07-06 00:00:00,2833387.75,2,
2020-07-06 00:15:00,2833425.25,2,
2020-07-06 00:30:00,2833457.75,2,
2020-07-06 00:45:00,2833494.75,2,
2020-07-06 01:00:00,2833526.75,2,
2020-07-06 01:15:00,2833564,2,
2020-07-06 01:30:00,2833596.5,2,
2020-07-06 01:45:00,2833631,2,
2020-07-06 02:00:00,2833662.75,2,
2020-07-06 02:15:00,2833698.5,2,
2020-07-06 02:30:00,2833729,2,
