Timestamp,Value,Status,Comment
2020-10-06 21:45:00,1765724.125,0,""
2020-10-06 22:00:00,1765735.5,0,""
2020-10-06 22:15:00,1765746.75,0,""
2020-10-06 22:30:00,1765758.125,0,""
2020-10-06 22:45:00,1765769.375,0,""
2020-10-06 23:00:00,1765780.625,0,""
2020-10-06 23:15:00,1765791.75,0,""
2020-10-06 23:30:00,1765803,0,""
2020-10-06 23:45:00,1765814.25,0,""
2020-10-07 00:00:00,1765825.375,0,""
2020-10-07 00:15:00,1765836.75,0,""
2020-10-07 00:30:00,1765847.875,0,""
2020-10-07 00:45:00,1765859.125,0,""
2020-10-07 01:00:00,1765870.25,0,""
2020-10-07 01:15:00,1765881.375,0,""
2020-10-07 01:30:00,1765892.625,0,""
2020-10-07 01:45:00,1765902.875,0,""
2020-10-07 02:00:00,1765914.875,0,""
2020-10-07 02:15:00,1765925.125,0,""
2020-10-07 02:30:00,1765936.5,0,""
2020-10-07 02:45:00,1765947.625,0,""
2020-10-07 03:00:00,1765959,0,""
2020-10-07 03:15:00,1765970.125,0,""
2020-10-07 03:30:00,1765981.25,0,""
2020-10-07 03:45:00,1765992.5,0,""
2020-10-07 04:00:00,1766003.75,0,""
2020-10-07 04:15:00,1766014.875,0,""
2020-10-07 04:30:00,1766026.125,0,""
2020-10-07 04:45:00,1766037.375,0,""
2020-10-07 05:00:00,1766048.625,0,""
2020-10-07 05:15:00,1766059.75,0,""
2020-10-07 05:30:00,1766071,0,""
2020-10-07 05:45:00,1766082.25,0,""
2020-10-07 06:00:00,1766093.375,0,""
2020-10-07 06:15:00,1766104.625,0,""
2020-10-07 06:30:00,1766115.875,0,""
2020-10-07 06:45:00,1766127,0,""
2020-10-07 07:00:00,1766138.125,0,""
2020-10-07 07:15:00,1766149.25,0,""
2020-10-07 07:30:00,1766160.625,0,""
2020-10-07 07:45:00,1766171.75,0,""
2020-10-07 08:00:00,1766182.75,0,""
2020-10-07 08:15:00,1766193.875,0,""
2020-10-07 08:30:00,1766205.125,0,""
2020-10-07 08:45:00,1766216.25,0,""
2020-10-07 09:00:00,1766227.5,0,""
2020-10-07 09:15:00,1766238.75,0,""
2020-10-07 09:30:00,1766250.125,0,""
2020-10-07 09:45:00,1766261.5,0,""
2020-10-07 10:00:00,1766272.125,0,""
2020-10-07 10:15:00,1766283.625,0,""
2020-10-07 10:30:00,1766295.125,0,""
2020-10-07 10:45:00,1766306.5,0,""
2020-10-07 11:00:00,1766318.125,0,""
2020-10-07 11:15:00,1766329.625,0,""
2020-10-07 11:30:00,1766341.125,0,""
2020-10-07 11:45:00,1766352.5,0,""
2020-10-07 12:00:00,1766363.875,0,""
2020-10-07 12:15:00,1766375.5,0,""
2020-10-07 12:30:00,1766387,0,""
2020-10-07 12:45:00,1766398.625,0,""
2020-10-07 13:00:00,1766409.875,0,""
2020-10-07 13:15:00,1766421.25,0,""
2020-10-07 13:30:00,1766432.625,0,""
2020-10-07 13:45:00,1766444.25,0,""
2020-10-07 14:00:00,1766455.875,0,""
2020-10-07 14:15:00,1766467.375,0,""
2020-10-07 14:30:00,1766479.125,0,""
2020-10-07 14:45:00,1766490.75,0,""
2020-10-07 15:00:00,1766502.5,0,""
2020-10-07 15:15:00,1766514.25,0,""
2020-10-07 15:30:00,1766526.125,0,""
2020-10-07 15:45:00,1766538,0,""
2020-10-07 16:00:00,1766550,0,""
2020-10-07 16:15:00,1766562,0,""
2020-10-07 16:30:00,1766574,0,""
2020-10-07 16:45:00,1766586,0,""
2020-10-07 17:00:00,1766598.375,0,""
2020-10-07 17:15:00,1766610.5,0,""
2020-10-07 17:30:00,1766622.5,0,""
2020-10-07 17:45:00,1766634.75,0,""
2020-10-07 18:00:00,1766646.75,0,""
2020-10-07 18:15:00,1766658.75,0,""
2020-10-07 18:30:00,1766669.875,0,""
2020-10-07 18:45:00,1766681.75,0,""
2020-10-07 19:00:00,1766693.625,0,""
2020-10-07 19:15:00,1766705.5,0,""
2020-10-07 19:30:00,1766717.625,0,""
2020-10-07 19:45:00,1766729.5,0,""
2020-10-07 20:00:00,1766741.125,0,""
2020-10-07 20:15:00,1766752.875,0,""
2020-10-07 20:30:00,1766764.375,0,""
2020-10-07 20:45:00,1766775.875,0,""
2020-10-07 21:00:00,1766787.625,0,""
2020-10-07 21:15:00,1766799.125,0,""
2020-10-07 21:30:00,1766810.75,0,""
2020-10-07 21:45:00,1766822.375,0,""
2020-10-07 22:00:00,1766833.875,0,""
2020-10-07 22:15:00,1766845.5,0,""
2020-10-07 22:30:00,1766857,0,""
2020-10-07 22:45:00,1766868.5,0,""
2020-10-07 23:00:00,1766880.125,0,""
2020-10-07 23:15:00,1766891.625,0,""
2020-10-07 23:30:00,1766903,0,""
2020-10-07 23:45:00,1766914.5,0,""
2020-10-08 00:00:00,1766926,0,""
2020-10-08 00:15:00,1766937.5,0,""
2020-10-08 00:30:00,1766949.125,0,""
2020-10-08 00:45:00,1766960.625,0,""
2020-10-08 01:00:00,1766972.125,0,""
2020-10-08 01:15:00,1766983.75,0,""
2020-10-08 01:30:00,1766995.25,0,""
2020-10-08 01:45:00,1767006.75,0,""
2020-10-08 02:00:00,1767017.375,0,""
2020-10-08 02:15:00,1767028.875,0,""
2020-10-08 02:30:00,1767040.375,0,""
2020-10-08 02:45:00,1767051.75,0,""
2020-10-08 03:00:00,1767063.25,0,""
2020-10-08 03:15:00,1767074.75,0,""
2020-10-08 03:30:00,1767086.375,0,""
2020-10-08 03:45:00,1767097.75,0,""
2020-10-08 04:00:00,1767109.25,0,""
2020-10-08 04:15:00,1767120.75,0,""
2020-10-08 04:30:00,1767132.25,0,""
2020-10-08 04:45:00,1767143.625,0,""
2020-10-08 05:00:00,1767155.125,0,""
2020-10-08 05:15:00,1767166.375,0,""
2020-10-08 05:30:00,1767177.875,0,""
2020-10-08 05:45:00,1767189.375,0,""
2020-10-08 06:00:00,1767200.75,0,""
2020-10-08 06:15:00,1767212.125,0,""
2020-10-08 06:30:00,1767223.5,0,""
2020-10-08 06:45:00,1767235,0,""
2020-10-08 07:00:00,1767246.375,0,""
2020-10-08 07:15:00,1767257.875,0,""
2020-10-08 07:30:00,1767269.375,0,""
2020-10-08 07:45:00,1767280.875,0,""
2020-10-08 08:00:00,1767292.125,0,""
2020-10-08 08:15:00,1767303.625,0,""
2020-10-08 08:30:00,1767315,0,""
2020-10-08 08:45:00,1767326.625,0,""
2020-10-08 09:00:00,1767338.125,0,""
2020-10-08 09:15:00,1767349.625,0,""
2020-10-08 09:30:00,1767361.25,0,""
2020-10-08 09:45:00,1767372.25,0,""
2020-10-08 10:00:00,1767383.75,0,""
2020-10-08 10:15:00,1767395.25,0,""
2020-10-08 10:30:00,1767406.875,0,""
2020-10-08 10:45:00,1767418.5,0,""
2020-10-08 11:00:00,1767430.5,0,""
2020-10-08 11:15:00,1767442.5,0,""
2020-10-08 11:30:00,1767454.875,0,""
2020-10-08 11:45:00,1767467.625,0,""
2020-10-08 12:00:00,1767479,0,""
2020-10-08 12:15:00,1767491.25,0,""
2020-10-08 12:30:00,1767503.5,0,""
2020-10-08 12:45:00,1767515.875,0,""
2020-10-08 13:00:00,1767527.5,0,""
2020-10-08 13:15:00,1767539.5,0,""
2020-10-08 13:30:00,1767551.75,0,""
2020-10-08 13:45:00,1767563.875,0,""
2020-10-08 14:00:00,1767576.125,0,""
2020-10-08 14:15:00,1767588,0,""
2020-10-08 14:30:00,1767600.625,0,""
2020-10-08 14:45:00,1767612.375,0,""
2020-10-08 15:00:00,1767624.5,0,""
2020-10-08 15:15:00,1767636.625,0,""
2020-10-08 15:30:00,1767648.625,0,""
2020-10-08 15:45:00,1767660.75,0,""
2020-10-08 16:00:00,1767673.125,0,""
2020-10-08 16:15:00,1767684.875,0,""
2020-10-08 16:30:00,1767696.5,0,""
2020-10-08 16:45:00,1767708.25,0,""
2020-10-08 17:00:00,1767720.25,0,""
2020-10-08 17:15:00,1767732.5,0,""
2020-10-08 17:30:00,1767745,0,""
2020-10-08 17:45:00,1767757.5,0,""
2020-10-08 18:00:00,1767769,0,""
2020-10-08 18:15:00,1767781.25,0,""
2020-10-08 18:30:00,1767793.625,0,""
2020-10-08 18:45:00,1767805.75,0,""
2020-10-08 19:00:00,1767817.75,0,""
2020-10-08 19:15:00,1767829.875,0,""
2020-10-08 19:30:00,1767841.125,0,""
2020-10-08 19:45:00,1767853,0,""
2020-10-08 20:00:00,1767864.875,0,""
2020-10-08 20:15:00,1767877,0,""
2020-10-08 20:30:00,1767888.875,0,""
2020-10-08 20:45:00,1767900.875,0,""
2020-10-08 21:00:00,1767912.875,0,""
2020-10-08 21:15:00,1767925,0,""
2020-10-08 21:30:00,1767937,0,""
2020-10-08 21:45:00,1767949.25,0,""
2020-10-08 22:00:00,1767961.125,0,""
2020-10-08 22:15:00,1767973.5,0,""
2020-10-08 22:30:00,1767985.375,0,""
2020-10-08 22:45:00,1767997.375,0,""
2020-10-08 23:00:00,1768009.5,0,""
2020-10-08 23:15:00,1768021.5,0,""
2020-10-08 23:30:00,1768033.5,0,""
2020-10-08 23:45:00,1768045.5,0,""
2020-10-09 00:00:00,1768057.625,0,""
2020-10-09 00:15:00,1768069.625,0,""
2020-10-09 00:30:00,1768081.625,0,""
2020-10-09 00:45:00,1768093.75,0,""
2020-10-09 01:00:00,1768105,0,""
2020-10-09 01:15:00,1768117,0,""
2020-10-09 01:30:00,1768129.125,0,""
2020-10-09 01:45:00,1768141,0,""
2020-10-09 02:00:00,1768153,0,""
2020-10-09 02:15:00,1768165.125,0,""
2020-10-09 02:30:00,1768177.125,0,""
2020-10-09 02:45:00,1768189.125,0,""
2020-10-09 03:00:00,1768201.375,0,""
2020-10-09 03:15:00,1768213.25,0,""
2020-10-09 03:30:00,1768225.375,0,""
2020-10-09 03:45:00,1768237.25,0,""
2020-10-09 04:00:00,1768249.25,0,""
2020-10-09 04:15:00,1768261.375,0,""
2020-10-09 04:30:00,1768273.25,0,""
2020-10-09 04:45:00,1768285.25,0,""
2020-10-09 05:00:00,1768297.375,0,""
2020-10-09 05:15:00,1768309.25,0,""
2020-10-09 05:30:00,1768320.5,0,""
2020-10-09 05:45:00,1768333.375,0,""
2020-10-09 06:00:00,1768345.375,0,""
2020-10-09 06:15:00,1768357.5,0,""
2020-10-09 06:30:00,1768369.5,0,""
2020-10-09 06:45:00,1768381.5,0,""
2020-10-09 07:00:00,1768393.375,0,""
2020-10-09 07:15:00,1768405.375,0,""
2020-10-09 07:30:00,1768417.25,0,""
2020-10-09 07:45:00,1768429.25,0,""
2020-10-09 08:00:00,1768441.375,0,""
2020-10-09 08:15:00,1768453.25,0,""
2020-10-09 08:30:00,1768465.25,0,""
2020-10-09 08:45:00,1768477.25,0,""
2020-10-09 09:00:00,1768489.125,0,""
2020-10-09 09:15:00,1768501.25,0,""
