Timestamp,Value,Status,Comment
2020-12-04 22:15:00,2341283.5,0,
2020-12-04 22:30:00,2341303,0,
2020-12-04 22:45:00,2341322.5,0,
2020-12-04 23:00:00,2341341.8,0,
2020-12-04 23:15:00,2341361.3,0,
2020-12-04 23:30:00,2341380.5,0,
2020-12-04 23:45:00,2341400,0,
2020-12-05 00:00:00,2341419.5,0,
2020-12-05 00:15:00,25000,0,
2020-12-05 00:30:00,25500,0,
2020-12-05 00:45:00,26000,0,
2020-12-05 01:00:00,26500,0,
2020-12-05 01:15:00,27000,0,
2020-12-05 01:30:00,27500,0,
2020-12-05 01:45:00,28000,0,
2020-12-05 02:00:00,28500,0,
2020-12-05 02:15:00,29000,0,
2020-12-05 02:30:00,29500,0,
2020-12-05 02:45:00,30000,0,
2020-12-05 03:00:00,30500,0,
2020-12-05 03:15:00,31000,0,
2020-12-05 03:30:00,31500,0,
2020-12-05 03:45:00,32000,0,
2020-12-05 04:00:00,32500,0,
2020-12-05 04:15:00,33000,0,
2020-12-05 04:30:00,33500,0,
2020-12-05 04:45:00,34000,0,
2020-12-05 05:00:00,34500,0,
2020-12-05 05:15:00,35000,0,
2020-12-05 05:30:00,35500,0,
2020-12-05 05:45:00,36000,0,
2020-12-05 06:00:00,36500,0,
2020-12-05 06:15:00,37000,0,
2020-12-05 06:30:00,37500,0,
2020-12-05 06:45:00,38000,0,
2020-12-05 07:00:00,38500,0,
2020-12-05 07:15:00,39000,0,
2020-12-05 07:30:00,39500,0,
2020-12-05 07:45:00,40000,0,
2020-12-05 08:00:00,40500,0,
2020-12-05 08:15:00,41000,0,
2020-12-05 08:30:00,41500,0,
2020-12-05 08:45:00,42000,0,
2020-12-05 09:00:00,42500,0,
2020-12-05 09:15:00,43000,0,
2020-12-05 09:30:00,43500,0,
2020-12-05 09:45:00,44000,0,
2020-12-05 10:00:00,44500,0,
2020-12-05 10:15:00,45000,0,
2020-12-05 10:30:00,45500,0,
2020-12-05 10:45:00,46000,0,
2020-12-05 11:00:00,46500,0,
2020-12-05 11:15:00,47000,0,
2020-12-05 11:30:00,47500,0,
2020-12-05 11:45:00,48000,0,
2020-12-05 12:00:00,48500,0,
2020-12-05 12:15:00,49000,0,
2020-12-05 12:30:00,49500,0,
2020-12-05 12:45:00,50000,0,
2020-12-05 13:00:00,50500,0,
2020-12-05 13:15:00,51000,0,
2020-12-05 13:30:00,51500,0,
2020-12-05 13:45:00,52000,0,
2020-12-05 14:00:00,52500,0,
2020-12-05 14:15:00,53000,0,
2020-12-05 14:30:00,53500,0,
2020-12-05 14:45:00,54000,0,
2020-12-05 15:00:00,54500,0,
2020-12-05 15:15:00,55000,0,
2020-12-05 15:30:00,55500,0,
2020-12-05 15:45:00,56000,0,
2020-12-05 16:00:00,56500,0,
2020-12-05 16:15:00,57000,0,
2020-12-05 16:30:00,57500,0,
2020-12-05 16:45:00,58000,0,
2020-12-05 17:00:00,58500,0,
2020-12-05 17:15:00,59000,0,
2020-12-05 17:30:00,59500,0,
2020-12-05 17:45:00,60000,0,
2020-12-05 18:00:00,60500,0,
2020-12-05 18:15:00,61000,0,
2020-12-05 18:30:00,61500,0,
2020-12-05 18:45:00,62000,0,
2020-12-05 19:00:00,62500,0,
2020-12-05 19:15:00,63000,0,
2020-12-05 19:30:00,63500,0,
2020-12-05 19:45:00,64000,0,
2020-12-05 20:00:00,64500,0,
2020-12-05 20:15:00,65000,0,
2020-12-05 20:30:00,65500,0,
2020-12-05 20:45:00,66000,0,
2020-12-05 21:00:00,66500,0,
2020-12-05 21:15:00,67000,0,
2020-12-05 21:30:00,67500,0,
2020-12-05 21:45:00,68000,0,
2020-12-05 22:00:00,68500,0,
2020-12-05 22:15:00,69000,0,
2020-12-05 22:30:00,69500,0,
2020-12-05 22:45:00,70000,0,
2020-12-05 23:00:00,70500,0,
2020-12-05 23:15:00,71000,0,
2020-12-05 23:30:00,71500,0,
2020-12-05 23:45:00,72000,0,
2020-12-06 00:00:00,72500,0,
2020-12-06 00:15:00,73000,0,
2020-12-06 00:30:00,73500,0,
2020-12-06 00:45:00,74000,0,
2020-12-06 01:00:00,74500,0,
2020-12-06 01:15:00,75000,0,
2020-12-06 01:30:00,75500,0,
2020-12-06 01:45:00,76000,0,
2020-12-06 02:00:00,76500,0,
2020-12-06 02:15:00,77000,0,
2020-12-06 02:30:00,77500,0,
2020-12-06 02:45:00,78000,0,
2020-12-06 03:00:00,78500,0,
2020-12-06 03:15:00,79000,0,
2020-12-06 03:30:00,79500,0,
2020-12-06 03:45:00,80000,0,
2020-12-06 04:00:00,80500,0,
2020-12-06 04:15:00,81000,0,
2020-12-06 04:30:00,81500,0,
2020-12-06 04:45:00,82000,0,
2020-12-06 05:00:00,82500,0,
2020-12-06 05:15:00,83000,0,
2020-12-06 05:30:00,83500,0,
2020-12-06 05:45:00,84000,0,
2020-12-06 06:00:00,84500,0,
2020-12-06 06:15:00,85000,0,
2020-12-06 06:30:00,85500,0,
2020-12-06 06:45:00,86000,0,
2020-12-06 07:00:00,86500,0,
2020-12-06 07:15:00,87000,0,
2020-12-06 07:30:00,87500,0,
2020-12-06 07:45:00,88000,0,
2020-12-06 08:00:00,88500,0,
2020-12-06 08:15:00,89000,0,
2020-12-06 08:30:00,89500,0,
2020-12-06 08:45:00,90000,0,
2020-12-06 09:00:00,90500,0,
2020-12-06 09:15:00,91000,0,
2020-12-06 09:30:00,91500,0,
2020-12-06 09:45:00,92000,0,
2020-12-06 10:00:00,92500,0,
2020-12-06 10:15:00,93000,0,
2020-12-06 10:30:00,93500,0,
2020-12-06 10:45:00,94000,0,
2020-12-06 11:00:00,94500,0,
2020-12-06 11:15:00,95000,0,
2020-12-06 11:30:00,95500,0,
